number_global,team_slot,code,type,category,section,group,team,countryCode,name,player,position,notes,sourceUrl,statusCadastro
308,8,TUR-008,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Merih Demiral,Merih Demiral,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
309,9,TUR-009,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Ferdi Kadioglu,Ferdi Kadioglu,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
310,10,TUR-010,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Kaan Ayhan,Kaan Ayhan,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
311,11,TUR-011,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Ismail Yuksek,Ismail Yuksek,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
312,12,TUR-012,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Hakan Calhanoglu,Hakan Calhanoglu,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
313,13,TUR-013,NORMAL,foto_do_time,Seleções,Grupo D,Turquia,TUR,Foto oficial do Turquia,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
314,14,TUR-014,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Arda Güler,Arda Güler,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
315,15,TUR-015,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Irfan Can Kahvecu,Irfan Can Kahvecu,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
316,16,TUR-016,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Yunus Akgun,Yunus Akgun,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
317,17,TUR-017,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Can Uzun,Can Uzun,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
318,18,TUR-018,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Baris Alper Yilmaz,Baris Alper Yilmaz,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
319,19,TUR-019,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Kerem Akturkoglu,Kerem Akturkoglu,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
320,20,TUR-020,NORMAL,jogador,Seleções,Grupo D,Turquia,TUR,Kenan Yildiz,Kenan Yildiz,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
321,1,GER-001,SHINY,escudo_do_time,Seleções,Grupo E,Alemanha,GER,Escudo do Alemanha,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
322,2,GER-002,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Felix Nmecha,Felix Nmecha,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
323,3,GER-003,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Marc-André ter Stegen,Marc-André ter Stegen,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
324,4,GER-004,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Jonathan Tah,Jonathan Tah,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
325,5,GER-005,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,David Raum,David Raum,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
326,6,GER-006,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Nico Schlotterbeck,Nico Schlotterbeck,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
327,7,GER-007,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Antonio Rüdiger,Antonio Rüdiger,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
328,8,GER-008,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Waldemar Anton,Waldemar Anton,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
329,9,GER-009,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Ridle Baku,Ridle Baku,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
330,10,GER-010,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Maximilian Mittelstädt,Maximilian Mittelstädt,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
331,11,GER-011,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Joshua Kimmich,Joshua Kimmich,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
332,12,GER-012,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Florian Wirtz,Florian Wirtz,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
333,13,GER-013,NORMAL,foto_do_time,Seleções,Grupo E,Alemanha,GER,Foto oficial do Alemanha,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
334,14,GER-014,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Leon Goretzka,Leon Goretzka,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
335,15,GER-015,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Jamal Musiala,Jamal Musiala,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
336,16,GER-016,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Serge Gnabry,Serge Gnabry,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
337,17,GER-017,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Kai Havertz,Kai Havertz,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
338,18,GER-018,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Leroy Sané,Leroy Sané,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
339,19,GER-019,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Karim Adeyemi,Karim Adeyemi,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
340,20,GER-020,NORMAL,jogador,Seleções,Grupo E,Alemanha,GER,Nick Woltemade,Nick Woltemade,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
341,1,CUW-001,SHINY,escudo_do_time,Seleções,Grupo E,Curaçao,CUW,Escudo do Curaçao,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
342,2,CUW-002,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Leandro Bacuna,Leandro Bacuna,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
343,3,CUW-003,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Eloy Room,Eloy Room,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
344,4,CUW-004,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Armando Obispo,Armando Obispo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
345,5,CUW-005,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Sherel Floranus,Sherel Floranus,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
346,6,CUW-006,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Jurien Gaari,Jurien Gaari,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
347,7,CUW-007,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Joshua Brenet,Joshua Brenet,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
348,8,CUW-008,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Roshon Van Eijma,Roshon Van Eijma,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
349,9,CUW-009,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Shurandy Sambo,Shurandy Sambo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
350,10,CUW-010,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Livano Comenencia,Livano Comenencia,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
351,11,CUW-011,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Godfried Roemeratoe,Godfried Roemeratoe,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
352,12,CUW-012,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Juninho Bacuna,Juninho Bacuna,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
353,13,CUW-013,NORMAL,foto_do_time,Seleções,Grupo E,Curaçao,CUW,Foto oficial do Curaçao,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
354,14,CUW-014,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Tahith Chong,Tahith Chong,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
355,15,CUW-015,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Kenji Gorré,Kenji Gorré,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
356,16,CUW-016,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Jearl Margaritha,Jearl Margaritha,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
357,17,CUW-017,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Jurgen Locadia,Jurgen Locadia,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
358,18,CUW-018,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Jeremy Antonisse,Jeremy Antonisse,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
359,19,CUW-019,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Gervane Kastaneer,Gervane Kastaneer,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
360,20,CUW-020,NORMAL,jogador,Seleções,Grupo E,Curaçao,CUW,Sontje Hansen,Sontje Hansen,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
361,1,CIV-001,SHINY,escudo_do_time,Seleções,Grupo E,Costa do Marfim,CIV,Escudo do Costa do Marfim,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
362,2,CIV-002,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Ibrahim Sangaré,Ibrahim Sangaré,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
363,3,CIV-003,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Yahia Fofana,Yahia Fofana,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
364,4,CIV-004,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Ghislain Konan,Ghislain Konan,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
365,5,CIV-005,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Wilfried Singo,Wilfried Singo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
366,6,CIV-006,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Odilon Kossounou,Odilon Kossounou,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
367,7,CIV-007,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Evan Ndicka,Evan Ndicka,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
368,8,CIV-008,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Willy Boly,Willy Boly,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
369,9,CIV-009,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Emmanuel Agbadou,Emmanuel Agbadou,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
370,10,CIV-010,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Ousmane Diomande,Ousmane Diomande,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
371,11,CIV-011,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Franck Kessié,Franck Kessié,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
372,12,CIV-012,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Seko Fofana,Seko Fofana,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
373,13,CIV-013,NORMAL,foto_do_time,Seleções,Grupo E,Costa do Marfim,CIV,Foto oficial do Costa do Marfim,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
374,14,CIV-014,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Jean-Philippe Gbamin,Jean-Philippe Gbamin,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
375,15,CIV-015,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Amad Diallo,Amad Diallo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
376,16,CIV-016,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Sébastien Haller,Sébastien Haller,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
377,17,CIV-017,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Simon Adingra,Simon Adingra,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
378,18,CIV-018,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Yan Diomande,Yan Diomande,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
379,19,CIV-019,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Evann Guessand,Evann Guessand,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
380,20,CIV-020,NORMAL,jogador,Seleções,Grupo E,Costa do Marfim,CIV,Oumar Diakité,Oumar Diakité,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
381,1,ECU-001,SHINY,escudo_do_time,Seleções,Grupo E,Equador,ECU,Escudo do Equador,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
382,2,ECU-002,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Pedro Vite,Pedro Vite,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
383,3,ECU-003,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Hernán Galíndez,Hernán Galíndez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
384,4,ECU-004,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Gonzalo Valle,Gonzalo Valle,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
385,5,ECU-005,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Piero Hincapié,Piero Hincapié,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
386,6,ECU-006,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Pervis Estupiñán,Pervis Estupiñán,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
387,7,ECU-007,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Willian Pacho,Willian Pacho,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
388,8,ECU-008,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Ángelo Preciado,Ángelo Preciado,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
389,9,ECU-009,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Joel Ordóñez,Joel Ordóñez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
390,10,ECU-010,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Moisés Caicedo,Moisés Caicedo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
391,11,ECU-011,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Alan Franco,Alan Franco,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
392,12,ECU-012,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Kendry Páez,Kendry Páez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
393,13,ECU-013,NORMAL,foto_do_time,Seleções,Grupo E,Equador,ECU,Foto oficial do Equador,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
394,14,ECU-014,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,John Veboah,John Veboah,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
395,15,ECU-015,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Leonardo Campana,Leonardo Campana,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
396,16,ECU-016,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Gonzalo Plata,Gonzalo Plata,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
397,17,ECU-017,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Nilson Angulo,Nilson Angulo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
398,18,ECU-018,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Alan Minda,Alan Minda,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
399,19,ECU-019,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Kevin Rodríguez,Kevin Rodríguez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
400,20,ECU-020,NORMAL,jogador,Seleções,Grupo E,Equador,ECU,Enner Valencia,Enner Valencia,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
401,1,NED-001,SHINY,escudo_do_time,Seleções,Grupo F,Holanda,NED,Escudo do Holanda,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
